0,1,2,3,4,5,label,path
0.9999949,1.2885636e-06,8.5169904e-07,1.0850379e-06,6.763213e-07,1.1581726e-06,0,../data/dataset/train/0/0797307002.jpg
0.9999796,4.866356e-06,3.1268873e-06,4.199008e-06,3.1315574e-06,5.145085e-06,0,../data/dataset/train/0/0774909001.jpg
0.9999969,8.248074e-07,4.7683682e-07,6.343352e-07,3.6299537e-07,7.7619194e-07,0,../data/dataset/train/0/0798050001.jpg
0.9999995,1.0332635e-07,6.5362805e-08,8.395407e-08,4.4353147e-08,1.1457818e-07,0,../data/dataset/train/0/0790564003.jpg
1.0,4.273837e-09,2.376123e-09,3.4142764e-09,1.6163253e-09,4.3579393e-09,0,../data/dataset/train/0/0779661002.jpg
0.9999981,5.286526e-07,2.8973963e-07,4.0963857e-07,2.2153331e-07,5.0341595e-07,0,../data/dataset/train/0/0791657002.jpg
0.999959,1.0221246e-05,7.0595265e-06,8.040441e-06,6.3142056e-06,9.395666e-06,0,../data/dataset/train/0/0795549001.jpg
0.99999833,4.371819e-07,2.886217e-07,3.7598014e-07,1.9305759e-07,4.1533866e-07,0,../data/dataset/train/0/0791006002.jpg
0.9999982,4.4458852e-07,2.9009803e-07,3.5570136e-07,1.992613e-07,4.6004183e-07,0,../data/dataset/train/0/0416961033.jpg
0.99999785,5.274917e-07,3.272345e-07,4.518649e-07,2.3060124e-07,5.2158646e-07,0,../data/dataset/train/0/0776998001.jpg
0.99998665,3.686459e-06,2.1312792e-06,2.5569884e-06,1.6388527e-06,3.3174729e-06,0,../data/dataset/train/0/0793218006.jpg
0.9999752,6.036122e-06,4.118849e-06,4.9892296e-06,3.382314e-06,6.314675e-06,0,../data/dataset/train/0/0790368001.jpg
0.99996734,8.097483e-06,5.2286764e-06,6.833066e-06,4.5166953e-06,7.920572e-06,0,../data/dataset/train/0/0775715009.jpg
0.99999976,7.95855e-08,5.291415e-08,7.788142e-08,3.6878717e-08,8.176175e-08,0,../data/dataset/train/0/0469562050.jpg
0.99996436,8.627645e-06,5.1983175e-06,6.592467e-06,5.5125165e-06,9.642316e-06,0,../data/dataset/train/0/0412707029.jpg
0.9999696,8.722757e-06,4.8987904e-06,5.807081e-06,3.7686987e-06,7.1185946e-06,0,../data/dataset/train/0/0771804001.jpg
0.99999607,1.0613254e-06,5.916598e-07,7.634612e-07,4.266934e-07,9.816414e-07,0,../data/dataset/train/0/0150959013.jpg
0.99996185,8.61465e-06,5.4236343e-06,7.892004e-06,6.195503e-06,1.0073303e-05,0,../data/dataset/train/0/0794904003.jpg
0.9999882,4.1243434e-06,1.8729671e-06,1.9502131e-06,1.2856606e-06,2.465886e-06,0,../data/dataset/train/0/0775624001.jpg
0.99998593,3.5631067e-06,2.2171653e-06,3.0868455e-06,1.6725558e-06,3.5335952e-06,0,../data/dataset/train/0/0797313004.jpg
0.99999106,2.4769636e-06,1.5107405e-06,1.745005e-06,1.0603399e-06,2.0671741e-06,0,../data/dataset/train/0/0776719001.jpg
0.999992,2.2546537e-06,1.2515453e-06,1.5851311e-06,1.123469e-06,1.888478e-06,0,../data/dataset/train/0/0778051003.jpg
0.99999416,1.5832022e-06,9.568655e-07,1.1900288e-06,7.397363e-07,1.4239182e-06,0,../data/dataset/train/0/0777737002.jpg
0.99997807,5.3036174e-06,3.2390974e-06,4.798311e-06,3.1441e-06,5.5708424e-06,0,../data/dataset/train/0/0798054002.jpg
0.99979204,5.852198e-05,3.0643932e-05,3.5447036e-05,2.7465529e-05,5.595849e-05,0,../data/dataset/train/0/0416157005.jpg
0.99997604,6.604494e-06,3.999423e-06,4.8272673e-06,3.0218553e-06,5.4466846e-06,0,../data/dataset/train/0/0778285003.jpg
0.99999917,2.2862552e-07,9.3649646e-08,1.3036842e-07,7.2584974e-08,1.7780363e-07,0,../data/dataset/train/0/0482192001.jpg
0.9998797,3.473992e-05,1.8056588e-05,2.3886714e-05,1.718454e-05,2.648182e-05,0,../data/dataset/train/0/0416157011.jpg
0.99999654,8.687133e-07,5.381047e-07,7.354472e-07,3.7949394e-07,8.460023e-07,0,../data/dataset/train/0/0798938003.jpg
0.9999827,4.2885003e-06,2.745195e-06,3.4499876e-06,2.2137797e-06,4.5647366e-06,0,../data/dataset/train/0/0779643005.jpg
0.9999813,4.8816055e-06,3.2253847e-06,3.773191e-06,2.3394718e-06,4.485645e-06,0,../data/dataset/train/0/0798938002.jpg
0.9999999,3.9507402e-08,2.4723523e-08,3.2749103e-08,1.6561874e-08,3.9553772e-08,0,../data/dataset/train/0/0778051002.jpg
0.9999826,5.471491e-06,2.7449828e-06,3.512303e-06,2.10946e-06,3.5893215e-06,0,../data/dataset/train/0/0777033002.jpg
0.9999559,1.1650372e-05,6.8237673e-06,9.238616e-06,5.954117e-06,1.04408555e-05,0,../data/dataset/train/0/0796671004.jpg
0.9999908,2.4898347e-06,1.4590825e-06,2.0154569e-06,1.1123279e-06,2.1180867e-06,0,../data/dataset/train/0/0797313005.jpg
0.9999975,5.5491336e-07,3.6197477e-07,5.4660467e-07,3.188998e-07,6.354103e-07,0,../data/dataset/train/0/0794904002.jpg
1.0,4.7932764e-09,1.899751e-09,2.3399318e-09,1.2039882e-09,3.151456e-09,0,../data/dataset/train/0/0776640001.jpg
0.9999609,1.0050273e-05,7.2952707e-06,7.2645776e-06,5.529156e-06,9.077059e-06,0,../data/dataset/train/0/0798579004.jpg
0.9999862,3.674278e-06,2.1556257e-06,2.8336328e-06,2.0160298e-06,3.179298e-06,0,../data/dataset/train/0/0412707028.jpg
0.9999485,1.1974487e-05,9.099752e-06,1.08669365e-05,7.633889e-06,1.1958877e-05,0,../data/dataset/train/0/0796374002.jpg
0.9999908,2.432035e-06,1.4844007e-06,1.8584851e-06,1.229775e-06,2.2662446e-06,0,../data/dataset/train/0/0794216001.jpg
0.99999666,9.105367e-07,6.359136e-07,7.0146626e-07,4.024338e-07,8.307143e-07,0,../data/dataset/train/0/0487827009.jpg
0.9999838,5.0979056e-06,2.485995e-06,3.0072626e-06,1.9338527e-06,3.6381737e-06,0,../data/dataset/train/0/0799365013.jpg
0.99999464,1.3809033e-06,8.724478e-07,1.1720167e-06,6.494782e-07,1.3337017e-06,0,../data/dataset/train/0/0775715008.jpg
0.9999993,1.8748152e-07,9.6607124e-08,1.247175e-07,6.723701e-08,1.6441231e-07,0,../data/dataset/train/0/0777438001.jpg
0.99998474,3.8696517e-06,2.5124605e-06,3.0566773e-06,2.0216316e-06,3.8124604e-06,0,../data/dataset/train/0/0790368002.jpg
0.999987,2.9282276e-06,2.4091491e-06,2.7446022e-06,1.767048e-06,3.1490013e-06,0,../data/dataset/train/0/0487827023.jpg
0.9999838,4.441692e-06,2.7380916e-06,3.1718373e-06,2.0597204e-06,3.8437734e-06,0,../data/dataset/train/0/0799365005.jpg
0.9999918,2.8199051e-06,1.1754474e-06,1.4797478e-06,8.9449605e-07,1.7328935e-06,0,../data/dataset/train/0/0794216003.jpg
0.99999297,2.0010855e-06,1.2121177e-06,1.3010787e-06,8.2172954e-07,1.6632226e-06,0,../data/dataset/train/0/0799365011.jpg
0.99999344,1.5990839e-06,1.030018e-06,1.4082598e-06,7.7655426e-07,1.6103182e-06,0,../data/dataset/train/0/0798961001.jpg
0.99999774,6.578697e-07,3.8715237e-07,4.936679e-07,2.563029e-07,5.63993e-07,0,../data/dataset/train/0/0771804002.jpg
0.99999046,3.5019953e-06,1.316795e-06,1.8561693e-06,1.0040353e-06,1.965806e-06,0,../data/dataset/train/0/0775624002.jpg
0.99999857,3.318786e-07,2.1743595e-07,2.990794e-07,1.3920625e-07,3.823526e-07,0,../data/dataset/train/0/0797313007.jpg
0.99984527,5.0821935e-05,2.2701963e-05,2.7234926e-05,1.9617273e-05,3.4396144e-05,0,../data/dataset/train/0/0777737001.jpg
0.9999994,1.2130118e-07,7.169462e-08,1.132312e-07,6.5817666e-08,1.4423388e-07,0,../data/dataset/train/0/0798054001.jpg
0.99998546,3.7535713e-06,2.3242085e-06,2.8827537e-06,1.910076e-06,3.720378e-06,0,../data/dataset/train/0/0797872001.jpg
0.99999905,2.5126752e-07,1.5746052e-07,2.0868646e-07,1.10653524e-07,2.8984078e-07,0,../data/dataset/train/0/0773759005.jpg
0.99996984,8.271612e-06,5.0980143e-06,5.6970007e-06,3.9936504e-06,7.0475353e-06,0,../data/dataset/train/0/0773917001.jpg
0.99998665,3.2797896e-06,2.1429041e-06,2.7577591e-06,1.73867e-06,3.3210467e-06,0,../data/dataset/train/0/0794007001.jpg
0.99992704,1.9149938e-05,1.28983165e-05,1.4790998e-05,9.781223e-06,1.6346756e-05,0,../data/dataset/train/0/0797110004.jpg
0.9999795,5.1870106e-06,3.6521535e-06,4.1419266e-06,2.6667922e-06,4.8699208e-06,0,../data/dataset/train/0/0798938001.jpg
0.99999976,9.074607e-08,5.3153176e-08,7.4028634e-08,4.0057813e-08,1.0389474e-07,0,../data/dataset/train/0/0773759004.jpg
0.9999969,8.2500014e-07,5.29106e-07,6.226085e-07,3.8665354e-07,8.0543106e-07,0,../data/dataset/train/0/0416157013.jpg
0.99998784,3.22567e-06,1.9250467e-06,2.6443179e-06,1.4896491e-06,2.9161574e-06,0,../data/dataset/train/0/0778285001.jpg
0.99999356,2.1809037e-06,9.774735e-07,1.2719911e-06,7.392626e-07,1.3111951e-06,0,../data/dataset/train/0/0777033001.jpg
0.9999758,6.203666e-06,3.942666e-06,4.954633e-06,3.2150174e-06,5.8876067e-06,0,../data/dataset/train/0/0778051001.jpg
0.9999924,2.031252e-06,1.1501797e-06,1.2976515e-06,8.5070985e-07,2.2249765e-06,0,../data/dataset/train/0/0249136019.jpg
0.99999833,4.0411632e-07,2.6478799e-07,3.4558485e-07,1.9915855e-07,4.0855795e-07,0,../data/dataset/train/0/0249136025.jpg
0.9999993,1.7209472e-07,1.0916787e-07,1.473038e-07,7.2022324e-08,1.9610042e-07,0,../data/dataset/train/0/0772303001.jpg
0.99999654,8.331984e-07,5.3290285e-07,7.344827e-07,4.467218e-07,9.663124e-07,0,../data/dataset/train/0/0794904001.jpg
1.0,1.8316632e-08,6.8025825e-09,8.413104e-09,4.9124056e-09,9.568472e-09,0,../data/dataset/train/0/0150959011.jpg
0.9999832,4.5271127e-06,2.7177225e-06,3.3429992e-06,2.1113108e-06,4.023453e-06,0,../data/dataset/train/0/0796210008.jpg
0.99999726,6.991512e-07,4.9921886e-07,5.272063e-07,3.0840334e-07,6.8974305e-07,0,../data/dataset/train/0/0798579013.jpg
0.9999906,2.1737503e-06,1.5996558e-06,1.9293727e-06,1.2621813e-06,2.4150165e-06,0,../data/dataset/train/0/0796374001.jpg
0.9999976,5.516589e-07,4.0608867e-07,4.7855514e-07,2.991439e-07,6.097333e-07,0,../data/dataset/train/0/0778143001.jpg
0.9999013,2.7272528e-05,1.8002625e-05,1.8004066e-05,1.3655531e-05,2.175708e-05,0,../data/dataset/train/0/0799365004.jpg
0.9999454,3.1225056e-05,4.6839036e-06,6.3708253e-06,4.29129e-06,8.012507e-06,0,../data/dataset/train/0/0486633001.jpg
0.999997,8.3933173e-07,4.4681997e-07,5.7087266e-07,3.2233058e-07,7.1706387e-07,0,../data/dataset/train/0/0794216002.jpg
0.99998736,3.6128909e-06,2.0169266e-06,2.4436767e-06,1.583054e-06,3.033083e-06,0,../data/dataset/train/0/0777438002.jpg
0.9999893,2.7652484e-06,1.7178662e-06,2.383725e-06,1.3606649e-06,2.578638e-06,0,../data/dataset/train/0/0772344004.jpg
0.99999714,7.2321745e-07,4.6980298e-07,5.7667785e-07,3.296813e-07,6.8413715e-07,0,../data/dataset/train/0/0772344010.jpg
0.99997663,6.3416483e-06,3.940091e-06,4.5860543e-06,2.95082e-06,5.513483e-06,0,../data/dataset/train/0/0799365028.jpg
0.9999852,3.8293924e-06,2.5498207e-06,3.0985466e-06,1.8095375e-06,3.5393566e-06,0,../data/dataset/train/0/0798579003.jpg
0.9999963,9.0002266e-07,5.5149195e-07,7.252668e-07,4.7165398e-07,9.97321e-07,0,../data/dataset/train/0/0794904005.jpg
0.9999678,8.1754315e-06,5.355952e-06,6.325598e-06,4.3374857e-06,7.9931415e-06,0,../data/dataset/train/0/0779781008.jpg
0.99996126,1.0556181e-05,6.174949e-06,7.807839e-06,5.48591e-06,8.65289e-06,0,../data/dataset/train/0/0796671003.jpg
0.9999963,9.897259e-07,6.044559e-07,7.7035827e-07,4.6773187e-07,9.038978e-07,0,../data/dataset/train/0/0776742003.jpg
0.99998,5.5142427e-06,3.645773e-06,3.6386457e-06,2.434069e-06,4.7944727e-06,0,../data/dataset/train/0/0797962001.jpg
0.9999794,5.8774e-06,3.610854e-06,3.7506786e-06,2.6524128e-06,4.7612302e-06,0,../data/dataset/train/0/0797313002.jpg
0.99998605,5.3314093e-06,1.8986264e-06,2.1928292e-06,1.53407e-06,3.012189e-06,0,../data/dataset/train/0/0794095002.jpg
0.9999975,6.6806507e-07,3.9534575e-07,5.484223e-07,2.9054328e-07,7.0390814e-07,0,../data/dataset/train/0/0795882001.jpg
0.99994504,1.5572306e-05,8.286653e-06,1.0188209e-05,8.509751e-06,1.2398014e-05,0,../data/dataset/train/0/0416157003.jpg
0.99998915,2.9427633e-06,2.0086281e-06,2.0789648e-06,1.3503901e-06,2.4737199e-06,0,../data/dataset/train/0/0793857001.jpg
0.9999616,1.0322267e-05,6.0666266e-06,7.671407e-06,4.6077826e-06,9.636691e-06,0,../data/dataset/train/0/0796116002.jpg
0.99999833,4.5747768e-07,2.5291146e-07,3.3832484e-07,1.8435075e-07,4.101887e-07,0,../data/dataset/train/0/0776721003.jpg
0.9999862,3.1080554e-06,2.2072395e-06,2.7370695e-06,1.6737545e-06,4.086791e-06,0,../data/dataset/train/0/0779643003.jpg
0.99986494,3.7136713e-05,2.4499797e-05,2.8075123e-05,1.706295e-05,2.8241186e-05,0,../data/dataset/train/0/0797110001.jpg
0.9999988,3.0709688e-07,1.813623e-07,2.2965075e-07,1.3351433e-07,3.154011e-07,0,../data/dataset/train/0/0773759001.jpg
0.99999785,5.0356226e-07,3.5800792e-07,4.4136087e-07,2.4192167e-07,5.5989074e-07,0,../data/dataset/train/0/0796790001.jpg
0.99999976,7.726281e-08,4.4761087e-08,5.940601e-08,2.8944227e-08,6.582146e-08,0,../data/dataset/train/0/0770768001.jpg
0.999969,7.682819e-06,4.717003e-06,6.0607904e-06,4.201639e-06,8.30382e-06,0,../data/dataset/train/0/0485950005.jpg
0.9999999,5.4257907e-08,4.0693763e-08,5.3778503e-08,2.593401e-08,6.037641e-08,0,../data/dataset/train/0/0249136020.jpg
0.99999774,5.7357107e-07,3.6947057e-07,5.0082843e-07,2.759451e-07,5.6900217e-07,0,../data/dataset/train/0/0249136034.jpg
0.9999962,8.842904e-07,5.9463304e-07,9.2600476e-07,3.9705236e-07,1.0292008e-06,0,../data/dataset/train/0/0799984001.jpg
0.9999964,9.878597e-07,6.0128343e-07,7.139192e-07,4.3870511e-07,8.455464e-07,0,../data/dataset/train/0/0777040001.jpg
0.99998176,4.696007e-06,2.9818882e-06,4.0288305e-06,2.2843076e-06,4.2166657e-06,0,../data/dataset/train/0/0466852005.jpg
0.99998033,5.4888405e-06,3.0695549e-06,3.9788815e-06,2.518161e-06,4.649646e-06,0,../data/dataset/train/0/0796671002.jpg
0.99997616,6.386716e-06,3.778177e-06,4.450541e-06,2.9498142e-06,6.1782393e-06,0,../data/dataset/train/0/0779781009.jpg
0.999998,6.6338504e-07,2.785628e-07,3.8665024e-07,2.1299164e-07,4.848941e-07,0,../data/dataset/train/0/0484767012.jpg
0.9999943,1.4084502e-06,9.3092524e-07,1.2824208e-06,6.8738166e-07,1.4197434e-06,0,../data/dataset/train/0/0798579002.jpg
0.99997544,5.8708456e-06,4.012306e-06,4.9641194e-06,3.3743152e-06,6.2713875e-06,0,../data/dataset/train/0/0790368006.jpg
0.9999875,3.5020485e-06,2.1362073e-06,2.3211098e-06,1.5867391e-06,2.9478676e-06,0,../data/dataset/train/0/0799365015.jpg
0.9999939,1.5520114e-06,9.601725e-07,1.1986463e-06,7.415663e-07,1.6125704e-06,0,../data/dataset/train/0/0794969001.jpg
0.999997,8.3206965e-07,4.660598e-07,5.7318675e-07,3.4487718e-07,7.023729e-07,0,../data/dataset/train/0/0799365001.jpg
0.9999951,1.1951014e-06,8.8406176e-07,1.033565e-06,6.1980114e-07,1.2327275e-06,0,../data/dataset/train/0/0778305002.jpg
0.9999933,1.719955e-06,1.0957302e-06,1.3973258e-06,8.6249617e-07,1.7080487e-06,0,../data/dataset/train/0/0799365003.jpg
0.99999785,5.640092e-07,3.4146893e-07,4.6840708e-07,2.4726222e-07,5.2897474e-07,0,../data/dataset/train/0/0772344007.jpg
0.9999969,8.2482154e-07,5.282841e-07,6.3500823e-07,4.0447895e-07,7.877155e-07,0,../data/dataset/train/0/0770504001.jpg
0.9999949,1.2256154e-06,8.7318796e-07,1.0671561e-06,6.6310275e-07,1.3099681e-06,0,../data/dataset/train/0/0790368004.jpg
0.99996364,9.641685e-06,5.930006e-06,7.1190275e-06,4.84422e-06,8.764791e-06,0,../data/dataset/train/0/0790368010.jpg
0.9999361,1.643877e-05,1.1534999e-05,1.4269532e-05,7.872362e-06,1.3802387e-05,0,../data/dataset/train/0/0792031001.jpg
0.9999987,3.5994626e-07,2.309635e-07,3.038672e-07,1.6165806e-07,3.4799262e-07,0,../data/dataset/train/0/0469562055.jpg
0.99985313,3.4908404e-05,2.3804167e-05,3.221831e-05,2.1355325e-05,3.4496803e-05,0,../data/dataset/train/0/0777648002.jpg
0.9999993,2.0213439e-07,9.7254755e-08,1.3500632e-07,7.817323e-08,1.6094901e-07,0,../data/dataset/train/0/0484767010.jpg
0.9999933,1.6870597e-06,1.0877134e-06,1.3548047e-06,8.1255e-07,1.7228049e-06,0,../data/dataset/train/0/0792398001.jpg
0.9999995,1.1230782e-07,7.03141e-08,9.206264e-08,5.639507e-08,1.3626908e-07,0,../data/dataset/train/0/0794904006.jpg
0.99998724,3.1797683e-06,2.2164663e-06,2.5999927e-06,1.548128e-06,3.10398e-06,0,../data/dataset/train/0/0797962002.jpg
0.999997,8.081919e-07,5.005851e-07,6.043952e-07,3.4997595e-07,7.3293745e-07,0,../data/dataset/train/0/0790374001.jpg
0.999998,4.7556392e-07,3.2688678e-07,4.7820123e-07,2.3022267e-07,4.856142e-07,0,../data/dataset/train/0/0249136022.jpg
0.9999999,5.964399e-08,3.9053607e-08,5.4656763e-08,2.4191927e-08,5.8254e-08,0,../data/dataset/train/0/0797313001.jpg
0.9999964,9.770093e-07,5.485357e-07,6.5712516e-07,3.95305e-07,9.367802e-07,0,../data/dataset/train/0/0795882002.jpg
0.99964845,9.909226e-05,6.475961e-05,6.4663895e-05,5.0352508e-05,7.266648e-05,0,../data/dataset/train/0/0793857002.jpg
0.99984837,4.3743086e-05,2.2443239e-05,2.9106237e-05,2.297459e-05,3.3310942e-05,0,../data/dataset/train/0/0416157028.jpg
0.99999464,2.0581992e-06,7.015759e-07,8.509771e-07,5.710913e-07,1.0871714e-06,0,../data/dataset/train/0/0796116001.jpg
0.99999714,6.4963837e-07,4.6177763e-07,6.016326e-07,3.6455035e-07,7.858376e-07,0,../data/dataset/train/0/0773759002.jpg
0.9999989,2.6093767e-07,1.7266741e-07,2.5699975e-07,1.02869485e-07,2.8761292e-07,0,../data/dataset/train/0/0796790002.jpg
0.99999547,1.1926913e-06,7.5617044e-07,9.312922e-07,5.6569075e-07,1.0762097e-06,0,../data/dataset/train/0/0779948001.jpg
0.9999995,1.2062496e-07,6.6639515e-08,8.633141e-08,4.5591094e-08,1.1271922e-07,0,../data/dataset/train/0/0799984002.jpg
0.9999999,4.5923713e-08,3.112598e-08,4.2808225e-08,2.141039e-08,4.7976137e-08,0,../data/dataset/train/0/0249136023.jpg
0.9999901,2.690614e-06,1.5704827e-06,1.968985e-06,1.2972304e-06,2.3666207e-06,0,../data/dataset/train/0/0776742001.jpg
0.9999548,1.2940418e-05,7.3328856e-06,8.803861e-06,5.934683e-06,1.0126352e-05,0,../data/dataset/train/0/0796671001.jpg
0.99999976,6.53496e-08,3.8868116e-08,5.4068124e-08,3.2110833e-08,7.362661e-08,0,../data/dataset/train/0/0794904007.jpg
0.99999905,2.5423637e-07,1.6214216e-07,2.2349003e-07,1.2873792e-07,2.863534e-07,0,../data/dataset/train/0/0795200003.jpg
0.99975973,7.632823e-05,3.4203615e-05,4.5375735e-05,3.304002e-05,5.1398423e-05,0,../data/dataset/train/0/0484911005.jpg
0.9999994,1.2588956e-07,9.0941484e-08,1.314881e-07,6.113972e-08,1.3986349e-07,0,../data/dataset/train/0/0469562068.jpg
0.9999956,1.0962844e-06,7.1976365e-07,9.0183147e-07,5.2745077e-07,1.1886333e-06,0,../data/dataset/train/0/0790368011.jpg
0.99991167,2.1681142e-05,1.5220281e-05,1.8021723e-05,1.2499711e-05,2.0883188e-05,0,../data/dataset/train/0/0487827024.jpg
0.99999976,6.383676e-08,4.6720984e-08,6.096623e-08,3.152611e-08,7.321001e-08,0,../data/dataset/train/0/0790368005.jpg
0.9999149,2.4981973e-05,1.546575e-05,1.5202906e-05,1.1147278e-05,1.816313e-05,0,../data/dataset/train/0/0799365002.jpg
0.99998665,3.3921472e-06,2.271506e-06,2.7182243e-06,1.8265085e-06,3.2315843e-06,0,../data/dataset/train/0/0778305001.jpg
0.9999976,6.346576e-07,3.7167402e-07,4.707594e-07,2.8174256e-07,6.329748e-07,0,../data/dataset/train/0/0794969002.jpg
0.99999905,2.5582654e-07,1.5302959e-07,2.0114459e-07,1.0847521e-07,2.3140164e-07,0,../data/dataset/train/0/0772344012.jpg
1.3321133e-05,0.99990296,1.670693e-05,1.7857243e-05,2.5812536e-05,2.331419e-05,1,../data/dataset/train/1/0795866001.jpg
1.1667979e-06,0.99998367,3.4255756e-06,3.2882233e-06,4.2781858e-06,4.2109314e-06,1,../data/dataset/train/1/0772727001.jpg
1.1974751e-06,0.99999094,1.5919481e-06,1.7334077e-06,1.6898736e-06,2.6959306e-06,1,../data/dataset/train/1/0467302099.jpg
4.765591e-07,0.999997,5.070614e-07,5.7042314e-07,5.439523e-07,7.7492723e-07,1,../data/dataset/train/1/0839478002.jpg
1.8415715e-06,0.9999827,3.5846047e-06,3.5165801e-06,4.1834564e-06,4.2299607e-06,1,../data/dataset/train/1/0467302066.jpg
2.458376e-06,0.99998784,1.9514014e-06,2.359872e-06,2.282466e-06,3.057092e-06,1,../data/dataset/train/1/0794468001.jpg
9.338918e-08,0.9999988,2.0472227e-07,2.0424918e-07,2.4522595e-07,3.106259e-07,1,../data/dataset/train/1/0799935001.jpg
1.2680614e-06,0.9999902,1.7644351e-06,1.9839988e-06,2.19695e-06,2.444115e-06,1,../data/dataset/train/1/0776885002.jpg
1.6054618e-07,0.99999774,4.5530683e-07,4.214391e-07,5.057549e-07,7.5207424e-07,1,../data/dataset/train/1/0798645003.jpg
1.3221093e-06,0.99998796,2.3344282e-06,2.3172513e-06,2.5028523e-06,3.5679661e-06,1,../data/dataset/train/1/0831269006.jpg
8.512018e-05,0.99938905,0.00010436575,0.000105096966,0.00014822787,0.0001681339,1,../data/dataset/train/1/0794956002.jpg
1.6434451e-06,0.9999906,1.6550351e-06,2.0606421e-06,1.9751135e-06,2.1714898e-06,1,../data/dataset/train/1/0835020001.jpg
6.47906e-07,0.99999344,1.3052238e-06,1.345566e-06,1.5889716e-06,1.6674813e-06,1,../data/dataset/train/1/0774005003.jpg
6.37845e-06,0.9999733,3.9382785e-06,4.6874975e-06,4.4312287e-06,7.290284e-06,1,../data/dataset/train/1/0795761001.jpg
1.2252866e-06,0.99998796,2.2951044e-06,2.3202567e-06,2.8558052e-06,3.5128242e-06,1,../data/dataset/train/1/0833470001.jpg
6.821071e-06,0.99994886,9.513732e-06,9.849282e-06,1.192881e-05,1.2947649e-05,1,../data/dataset/train/1/0771235003.jpg
2.343019e-07,0.9999976,4.735882e-07,4.782061e-07,5.9664535e-07,6.1366524e-07,1,../data/dataset/train/1/0791557003.jpg
2.0654288e-06,0.999979,4.2076563e-06,4.0793866e-06,4.846429e-06,5.7877237e-06,1,../data/dataset/train/1/0773799001.jpg
1.9390724e-05,0.999894,1.7088883e-05,1.914976e-05,2.0719637e-05,2.9610414e-05,1,../data/dataset/train/1/0791654001.jpg
8.571763e-06,0.99991107,1.6679096e-05,1.6266657e-05,2.1700078e-05,2.5712872e-05,1,../data/dataset/train/1/0836072001.jpg
1.8442823e-07,0.9999989,1.9779942e-07,2.3154136e-07,2.1671994e-07,2.8095891e-07,1,../data/dataset/train/1/0839641001.jpg
1.3031537e-06,0.9999901,1.8041667e-06,2.1330554e-06,2.2226513e-06,2.3768239e-06,1,../data/dataset/train/1/0773776007.jpg
1.5391661e-06,0.9999846,2.9573455e-06,3.1005309e-06,3.8584676e-06,3.938184e-06,1,../data/dataset/train/1/0770030003.jpg
3.1231148e-06,0.9999665,6.0117227e-06,5.9984936e-06,8.688617e-06,9.673718e-06,1,../data/dataset/train/1/0832468003.jpg
1.1038143e-08,0.9999999,2.563143e-08,2.5661953e-08,2.749767e-08,4.033436e-08,1,../data/dataset/train/1/0796733001.jpg
3.5373216e-07,0.9999981,3.523161e-07,4.0387079e-07,3.861624e-07,5.1647885e-07,1,../data/dataset/train/1/0772843001.jpg
1.4999483e-07,0.99999774,4.8387216e-07,4.802669e-07,5.520726e-07,6.316121e-07,1,../data/dataset/train/1/0832860001.jpg
1.1805339e-06,0.9999876,2.4151752e-06,2.4746314e-06,2.931641e-06,3.3874917e-06,1,../data/dataset/train/1/0772916001.jpg
4.7184526e-06,0.9999721,4.8414986e-06,4.857098e-06,5.540123e-06,7.898304e-06,1,../data/dataset/train/1/0483633004.jpg
7.004678e-06,0.9999689,4.59929e-06,6.2564422e-06,5.8274145e-06,7.5052317e-06,1,../data/dataset/train/1/0776179001.jpg
1.5481226e-05,0.9998745,2.339723e-05,2.7659768e-05,3.0779258e-05,2.8233619e-05,1,../data/dataset/train/1/0770030002.jpg
4.576194e-07,0.99999523,8.666302e-07,8.6125914e-07,1.1527428e-06,1.4661847e-06,1,../data/dataset/train/1/0832468002.jpg
3.412467e-08,0.99999964,5.6552015e-08,6.6456494e-08,6.0766425e-08,7.86253e-08,1,../data/dataset/train/1/0773776006.jpg
7.159617e-06,0.999946,9.5939295e-06,1.2114328e-05,1.1706757e-05,1.3303412e-05,1,../data/dataset/train/1/0791557002.jpg
6.9748916e-07,0.99999285,1.3786954e-06,1.4542179e-06,1.6013477e-06,2.012221e-06,1,../data/dataset/train/1/0792753001.jpg
3.3772803e-08,0.9999995,1.05422174e-07,1.0239074e-07,1.1432583e-07,1.3772966e-07,1,../data/dataset/train/1/0774005002.jpg
4.180635e-05,0.99978167,3.2824544e-05,4.0947063e-05,4.295539e-05,5.9712092e-05,1,../data/dataset/train/1/0795470002.jpg
8.7317346e-08,0.9999988,2.2912856e-07,2.164997e-07,2.4578367e-07,3.4023014e-07,1,../data/dataset/train/1/0797089001.jpg
1.997633e-06,0.99998283,3.1832587e-06,3.3488916e-06,3.9575743e-06,4.6156388e-06,1,../data/dataset/train/1/0796609001.jpg
4.2418137e-06,0.9999714,5.3484987e-06,5.934742e-06,6.4407254e-06,6.7183023e-06,1,../data/dataset/train/1/0793397002.jpg
4.7519807e-06,0.9999727,4.589108e-06,4.834138e-06,5.368594e-06,7.730399e-06,1,../data/dataset/train/1/0791713001.jpg
7.1739055e-07,0.99999285,1.392204e-06,1.3760184e-06,1.6621616e-06,1.8976092e-06,1,../data/dataset/train/1/0831269007.jpg
1.5564283e-05,0.9999522,7.0074143e-06,8.248488e-06,7.844258e-06,9.233288e-06,1,../data/dataset/train/1/0779930001.jpg
